elapsed_s,left_angle_x_deg,left_angular_velocity_x_dps,right_angle_x_deg,right_angular_velocity_x_dps,left_actual_torque_nm,right_actual_torque_nm,left_nn_command_nm,right_nn_command_nm
2.7105,-0.1960,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7935,3.5730
2.7200,-0.1960,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7934,3.5732
2.7304,-0.1960,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7934,3.5732
2.7400,-0.1960,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7934,3.5731
2.7506,-0.1960,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7933,3.5731
2.7600,-0.1960,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7934,3.5732
2.7700,-0.1960,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7935,3.5733
2.7800,-0.1960,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7935,3.5734
2.7900,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7934,3.5733
2.8000,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7935,3.5734
2.8100,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7935,3.5734
2.8201,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7936,3.5735
2.8300,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7935,3.5737
2.8404,-0.1960,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7935,3.5736
2.8500,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7935,3.5736
2.8602,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7935,3.5735
2.8700,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7936,3.5736
2.8800,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7936,3.5737
2.8900,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7936,3.5739
2.9000,-0.1960,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7935,3.5739
2.9101,-0.1960,-0.0305,-0.6300,-0.0027,0.0000,-0.0226,3.7936,3.5738
2.9200,-0.1960,-0.0305,-0.6300,-0.0027,0.0000,-0.0226,3.7935,3.5738
2.9300,-0.1960,-0.0305,-0.6300,-0.0027,0.0000,-0.0226,3.7936,3.5739
2.9400,-0.1960,-0.0305,-0.6300,-0.0027,0.0000,-0.0226,3.7937,3.5740
2.9505,-0.1960,-0.0305,-0.6300,-0.0027,0.0000,-0.0226,3.7937,3.5742
2.9600,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7936,3.5740
2.9700,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7937,3.5741
2.9800,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7937,3.5741
2.9901,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7938,3.5742
3.0000,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7937,3.5744
3.0100,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7937,3.5744
3.0200,-0.1960,-0.0305,-0.6355,-0.0027,0.0000,-0.0226,3.7937,3.5744
3.0300,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7936,3.5742
3.0400,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7936,3.5742
3.0500,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7938,3.5744
3.0600,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7938,3.5745
3.0700,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7938,3.5746
3.0800,-0.1960,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7937,3.5746
3.0904,-0.1960,-0.0305,-0.6410,-0.4300,0.0000,-0.0226,3.7939,3.5725
3.1000,-0.1960,-0.0305,-0.6575,-0.4300,0.0000,-0.0226,3.7948,3.5707
3.1100,-0.1960,-0.0305,-0.6575,-0.4300,0.0000,-0.0226,3.7955,3.5704
3.1201,-0.2015,-0.0305,-0.6630,-0.2469,0.0000,-0.0226,3.7974,3.5714
3.1300,-0.2015,-0.0305,-0.6630,-0.0638,0.0000,-0.0226,3.7978,3.5718
3.1400,-0.2015,-0.0305,-0.6630,-0.0027,0.0000,-0.0226,3.7986,3.5730
3.1504,-0.2015,-0.0305,-0.6575,0.2414,0.0000,-0.0226,3.7977,3.5722
3.1600,-0.2015,-0.0305,-0.6520,0.5466,0.0000,-0.0226,3.7990,3.5746
3.1700,-0.2015,-0.0305,-0.6465,0.0583,0.0000,-0.0226,3.7964,3.5738
3.1800,-0.2015,-0.0305,-0.6465,0.0583,0.0000,-0.0226,3.7951,3.5741
3.1901,-0.2015,-0.0305,-0.6465,-0.1859,0.0000,-0.0226,3.7927,3.5742
3.2005,-0.2015,-0.0305,-0.6520,-0.1859,0.0000,-0.0226,3.7927,3.5751
3.2100,-0.2015,-0.0305,-0.6575,-0.1248,0.0000,-0.0226,3.7920,3.5753
3.2200,-0.2015,-0.0305,-0.6575,-0.1859,0.0000,-0.0226,3.7931,3.5771
3.2300,-0.2015,-0.0305,-0.6575,-0.0027,0.0000,-0.0226,3.7919,3.5753
3.2405,-0.2015,-0.0305,-0.6575,0.1804,0.0000,-0.0226,3.7956,3.5756
3.2500,-0.2015,-0.0305,-0.6575,0.1804,0.0000,-0.0226,3.7952,3.5752
3.2600,-0.2015,-0.0305,-0.6520,0.1804,0.0000,-0.0226,3.7957,3.5748
3.2702,-0.2015,-0.0305,-0.6520,0.3024,0.0000,-0.0226,3.7947,3.5763
3.2800,-0.2015,-0.0305,-0.6465,0.4245,0.0000,-0.0226,3.7929,3.5778
3.2906,-0.2015,-0.0305,-0.6410,0.1804,0.0000,-0.0226,3.7921,3.5782
3.3000,-0.2015,-0.0305,-0.6410,-0.0027,0.0000,-0.0226,3.7906,3.5779
3.3100,-0.2015,-0.0305,-0.6355,0.2414,0.0000,-0.0226,3.7892,3.5791
3.3200,-0.2015,-0.0305,-0.6355,0.2414,0.0000,-0.0226,3.7892,3.5798
3.3301,-0.2015,-0.0305,-0.6300,0.3024,0.0000,-0.0226,3.7894,3.5804
3.3401,-0.2015,-0.0305,-0.6300,0.2414,0.0000,-0.0226,3.7884,3.5803
3.3500,-0.2015,-0.0305,-0.6300,0.1804,0.0000,-0.0226,3.7882,3.5790
3.3604,-0.2015,-0.0305,-0.6300,0.1804,0.0000,-0.0226,3.7892,3.5774
3.3700,-0.2015,-0.0305,-0.6300,-0.1248,0.0000,-0.0226,3.7907,3.5767
3.3805,-0.2015,-0.0305,-0.6355,-0.1859,0.0000,-0.0226,3.7900,3.5759
3.3900,-0.2015,-0.0305,-0.6410,-0.3079,0.0000,-0.0226,3.7909,3.5748
3.4002,-0.2015,-0.0305,-0.6410,-0.1248,0.0000,-0.0226,3.7925,3.5752
3.4100,-0.2015,-0.0305,-0.6465,-0.0027,0.0000,-0.0226,3.7934,3.5748
3.4202,-0.2015,-0.0305,-0.6410,0.3024,0.0000,-0.0226,3.7950,3.5767
3.4301,-0.2015,-0.0305,-0.6410,0.4855,0.0000,-0.0226,3.7938,3.5766
3.4400,-0.2015,-0.0305,-0.6355,0.4245,0.0000,-0.0226,3.7948,3.5767
3.4500,-0.2015,-0.0305,-0.6300,0.4245,0.0000,-0.0226,3.7929,3.5766
3.4600,-0.2015,-0.0305,-0.6245,0.3635,0.0000,-0.0226,3.7919,3.5778
3.4700,-0.2015,-0.0305,-0.6245,0.4245,0.0000,-0.0226,3.7895,3.5798
3.4800,-0.2015,-0.0305,-0.6190,0.3635,0.0000,-0.0226,3.7876,3.5814
3.4900,-0.2015,-0.0305,-0.6190,0.1193,0.0000,-0.0226,3.7860,3.5816
3.5006,-0.2015,-0.0305,-0.6190,0.0583,0.0000,-0.0226,3.7853,3.5801
3.5100,-0.2015,-0.0305,-0.6135,0.3024,0.0000,-0.0226,3.7865,3.5809
3.5200,-0.2015,-0.0305,-0.6025,0.3024,0.0000,-0.0226,3.7870,3.5811
3.5300,-0.2015,-0.0305,-0.6025,0.3024,0.0000,-0.0226,3.7877,3.5807
3.5400,-0.2015,-0.0305,-0.5971,0.5466,0.0000,-0.0226,3.7869,3.5811
3.5504,-0.2015,-0.0305,-0.5971,0.5466,0.0000,-0.0226,3.7868,3.5806
3.5601,-0.2015,-0.0305,-0.5861,0.4855,0.0000,-0.0226,3.7873,3.5797
3.5704,-0.2015,-0.0305,-0.5806,0.4245,0.0000,-0.0226,3.7866,3.5805
3.5802,-0.2015,-0.0305,-0.5806,0.3635,0.0000,-0.0226,3.7848,3.5808
3.5900,-0.2015,-0.0305,-0.5696,0.4245,0.0000,-0.0226,3.7844,3.5813
3.6000,-0.2015,-0.0305,-0.5696,0.4245,0.0000,-0.0226,3.7844,3.5821
3.6101,-0.2015,-0.0305,-0.5696,0.0583,0.0000,-0.0226,3.7833,3.5804
3.6200,-0.2015,-0.0305,-0.5696,-0.1859,0.0000,-0.0226,3.7841,3.5772
3.6300,-0.2015,-0.0305,-0.5696,-0.2469,0.0000,-0.0226,3.7861,3.5750
3.6400,-0.2015,-0.0305,-0.5751,-0.1859,0.0000,-0.0226,3.7884,3.5744
3.6500,-0.2015,-0.0305,-0.5806,-0.0638,0.0000,-0.0226,3.7901,3.5740
3.6600,-0.2015,-0.0305,-0.5861,-0.0027,0.0000,-0.0226,3.7916,3.5739
3.6700,-0.2015,-0.0305,-0.5861,-0.0027,0.0000,-0.0226,3.7925,3.5718
3.6800,-0.2015,-0.0305,-0.5861,-0.0027,0.0000,-0.0226,3.7948,3.5700
3.6900,-0.2015,-0.0305,-0.5916,-0.0027,0.0000,-0.0226,3.7959,3.5696
3.7000,-0.2015,-0.0305,-0.5971,-0.0027,0.0000,-0.0226,3.7958,3.5703
3.7101,-0.2015,-0.0305,-0.5971,-0.0027,0.0000,-0.0226,3.7951,3.5713
3.7200,-0.2015,-0.0305,-0.5971,-0.0027,0.0000,-0.0226,3.7943,3.5722
3.7300,-0.2015,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7938,3.5723
3.7403,-0.2015,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7939,3.5725
3.7500,-0.2015,-0.0305,-0.6080,-0.0027,0.0000,-0.0226,3.7941,3.5727
3.7602,-0.2015,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7941,3.5728
3.7700,-0.2015,-0.0305,-0.6135,-0.0027,0.0000,-0.0226,3.7940,3.5731
3.7806,-0.2015,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7940,3.5730
3.7900,-0.2015,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7942,3.5732
3.8002,-0.2015,-0.0305,-0.6190,-0.0027,0.0000,-0.0226,3.7940,3.5734
3.8101,-0.2015,-0.0305,-0.6245,-0.0027,0.0000,-0.0226,3.7940,3.5733
3.8200,-0.2015,-0.0305,-0.6190,1.1569,0.0000,-0.0226,3.7937,3.5796
3.8300,-0.2015,0.4578,-0.6025,1.4011,0.0000,-0.0226,3.7943,3.5840
3.8403,-0.1905,0.4578,-0.5916,1.0959,0.0000,-0.0226,3.7939,3.5837
3.8500,-0.1905,0.4578,-0.5806,1.0959,0.0000,-0.0226,3.7893,3.5812
3.8600,-0.1850,0.2747,-0.5696,1.2790,0.0000,-0.0226,3.7873,3.5838
3.8700,-0.1795,0.2747,-0.5531,0.4245,0.0000,-0.0226,3.7832,3.5809
3.8803,-0.1630,0.4578,-0.5531,0.4245,0.0000,-0.0226,3.7858,3.5838
3.8902,-0.1575,0.6409,-0.5531,-0.1248,0.0000,-0.0226,3.7824,3.5827
3.9000,-0.1410,1.0681,-0.5476,-0.0027,0.0000,-0.0226,3.7913,3.5770
3.9100,-0.1246,1.6785,-0.5366,-0.2469,0.0000,-0.0226,3.7999,3.5699
3.9200,-0.1246,1.6785,-0.5366,0.0583,0.0000,-0.0226,3.8073,3.5673
3.9300,-0.0971,2.1057,-0.5147,1.4621,0.0000,-0.0226,3.8105,3.5649
3.9403,-0.0751,1.8616,-0.5147,1.4621,0.0000,-0.0226,3.8185,3.5634
3.9500,-0.0531,1.4343,-0.4872,2.5607,0.0000,-0.0226,3.8141,3.5629
3.9600,-0.0422,0.8240,-0.4213,1.4621,0.0000,-0.0226,3.8100,3.5616
3.9700,-0.0312,0.7019,-0.3938,0.9738,0.0000,-0.0226,3.8061,3.5592
3.9800,-0.0257,0.7629,-0.3718,0.4855,0.0000,-0.0226,3.7999,3.5569
3.9900,-0.0257,0.7629,-0.3554,-0.2469,0.0000,-0.0226,3.7983,3.5633
4.0000,-0.0202,1.0681,-0.3444,-0.3079,0.0000,-0.0226,3.7902,3.5590
4.0100,-0.0037,2.0447,-0.3334,1.0349,0.0000,-0.0226,3.7986,3.5683
4.0200,0.0567,3.8757,-0.3004,2.6828,0.0000,-0.0226,3.8047,3.5722
4.0300,0.1062,5.0964,-0.2675,3.4763,0.0000,-0.0226,3.8237,3.5691
4.0400,0.1501,4.6082,-0.2235,3.6594,0.0000,-0.0226,3.8256,3.5579
4.0507,0.1721,1.6174,-0.1851,3.9035,0.0000,-0.0226,3.8051,3.5511
4.0600,0.1721,1.6174,-0.1411,4.0866,0.0000,-0.0226,3.7954,3.5540
4.0700,0.1995,3.6926,-0.0972,4.9411,0.0000,-0.0226,3.8071,3.5724
4.0800,0.2435,5.1575,0.0237,7.4435,0.0000,-0.0226,3.8107,3.5953
4.0905,0.3259,5.0354,0.0237,7.4435,0.0000,-0.0226,3.8033,3.5951
4.1000,0.3753,5.8289,0.0951,8.1760,0.0000,-0.0226,3.7937,3.5905
4.1100,0.4357,6.3782,0.1500,7.9929,0.0000,-0.0226,3.7741,3.5928
4.1204,0.4962,6.4392,0.2050,7.2604,0.0000,-0.0226,3.7616,3.6018
4.1300,0.4962,6.4392,0.2434,6.1008,0.0000,-0.0226,3.7626,3.5908
4.1403,0.5566,6.4392,0.2764,5.4904,0.0000,-0.0226,3.7741,3.5814
4.1501,0.6225,6.8665,0.3258,4.9411,0.0000,-0.0226,3.7711,3.5717
4.1605,0.7763,8.6365,0.3258,4.9411,0.0000,-0.0226,3.7930,3.5637
4.1702,0.8697,9.3079,0.3643,7.1994,0.0000,-0.0226,3.8105,3.5639
4.1800,0.9686,10.1624,0.4302,11.1057,0.0000,-0.0226,3.8246,3.5699
4.1904,1.0784,11.0779,0.5565,16.8430,0.0000,-0.0226,3.8354,3.5929
4.2004,1.0784,11.0779,0.7158,19.7116,0.0000,-0.0226,3.8209,3.6088
4.2100,1.1993,11.8713,0.8806,19.3454,0.0000,-0.0226,3.8073,3.6054
4.2200,1.3201,12.2986,1.1608,16.0495,0.0000,-0.0226,3.7863,3.5877
4.2300,1.5728,12.6038,1.1608,16.0495,0.0000,-0.0226,3.7680,3.5807
4.2400,1.7047,12.9089,1.2816,15.8054,0.0000,-0.0226,3.7399,3.6053
4.2501,1.8365,13.0310,1.4244,17.8195,0.0000,-0.0226,3.7191,3.6447
4.2600,1.9738,13.3972,1.5618,17.2702,0.0000,-0.0226,3.6865,3.6557
4.2700,1.9738,13.3972,1.6936,17.6974,0.0000,-0.0226,3.6762,3.6538
4.2800,2.1167,13.8855,1.8529,20.1389,0.0000,-0.0226,3.6758,3.6279
4.2904,2.2650,14.6790,2.1550,19.5285,0.0000,-0.0226,3.7020,3.6241
4.3000,2.6110,18.3411,2.1550,19.5285,0.0000,-0.0226,3.7119,3.5983
4.3105,2.8198,19.9280,2.3363,21.7258,0.0000,-0.0226,3.7269,3.6094
4.3200,3.0285,20.2942,2.5121,19.8947,0.0000,-0.0226,3.7148,3.5882
4.3300,3.2318,18.5852,2.6769,19.5285,0.0000,-0.0226,3.7139,3.5601
4.3400,3.2318,18.5852,2.8252,16.5988,0.0000,-0.0226,3.6933,3.5398
4.3505,3.4075,16.1438,2.9735,17.5143,0.0000,-0.0226,3.6823,3.5303
4.3600,3.5723,14.9231,3.1218,15.7443,0.0000,-0.0226,3.6762,3.5078
4.3700,3.8964,14.2517,3.2427,14.2184,0.0000,-0.0226,3.6967,3.4939
4.3800,4.0448,13.1531,3.3361,10.4953,0.0000,-0.0226,3.6633,3.4699
4.3900,4.1931,12.1155,3.3361,10.4953,0.0000,-0.0226,3.6729,3.4665
4.4000,4.3359,11.8103,3.3965,3.5373,0.0000,-0.0226,3.6508,3.4329
4.4100,4.3359,11.8103,3.3855,2.4387,0.0000,-0.0226,3.6804,3.4139
4.4202,4.4897,12.6038,3.3690,3.0490,0.0000,-0.0226,3.6711,3.4099
4.4300,4.6655,14.8010,3.3580,4.3918,0.0000,-0.0226,3.7257,3.4154
4.4400,4.8742,18.0969,3.3580,4.3918,0.0000,-0.0226,3.7548,3.3776
4.4500,5.3631,21.5149,3.4185,10.9836,0.0000,-0.0226,3.8353,3.3946
4.4600,5.6213,22.8577,3.5008,15.2560,0.0000,-0.0226,3.8388,3.3825
4.4700,5.8960,24.5056,3.5832,13.6081,0.0000,-0.0226,3.8963,3.3483
4.4802,5.8960,24.5056,3.6547,12.3264,0.0000,-0.0226,3.8949,3.3111
4.4900,6.1871,25.0549,3.6766,6.9553,0.0000,-0.0226,3.8947,3.2544
4.5000,6.4727,25.0549,3.4349,-7.8152,0.0000,-0.0226,3.9143,3.1508
4.5100,7.0770,26.5198,3.4349,-7.8152,0.0000,-0.0226,3.9797,3.1122
4.5200,7.4011,27.7405,3.2317,-12.3318,0.0000,-0.0226,4.0143,3.1179
4.5300,7.7197,26.7639,3.0339,-11.1111,0.0000,-0.0226,4.0782,3.1042
4.5400,7.9998,22.5525,2.8856,-6.8997,0.0000,-0.0226,4.0956,3.0942
4.5500,7.9998,22.5525,2.7812,-4.1531,0.0000,-0.0226,4.1588,3.0835
4.5600,8.2360,19.0735,2.6824,-4.5804,0.0000,-0.0226,4.1661,3.0227
4.5700,8.4558,17.4866,2.4571,-6.6556,0.0000,-0.0226,4.2217,3.0025
4.5800,8.6700,16.2048,2.4571,-6.6556,0.0000,-0.0226,4.1851,2.9995
4.5900,9.1095,14.9841,2.3418,-6.2283,0.0000,-0.0226,4.1510,3.0237
4.6001,9.3127,13.5803,2.2429,-5.8011,0.0000,-0.0226,4.0716,3.0689
4.6100,9.5324,15.3503,2.1495,-6.4114,0.0000,-0.0226,3.9890,3.1053
4.6200,9.5324,15.3503,2.0342,-9.5242,0.0000,-0.0226,3.9458,3.0930
4.6300,9.7906,19.5007,1.8804,-13.0032,0.0000,-0.0226,3.9328,3.0591
4.6400,10.0708,20.2942,1.7156,-13.4915,0.0000,-0.0226,3.9447,3.0452
4.6500,10.5542,12.7869,1.5563,-12.0267,0.0000,-0.0226,3.8826,3.0420
4.6606,10.7684,11.3831,1.4189,-10.3177,0.0000,-0.0226,3.8582,3.0619
4.6701,10.9991,10.5286,1.2981,-8.4866,0.0000,-0.0226,3.8326,3.0861
4.6801,11.2243,9.4910,1.1937,-6.8387,0.0000,-0.0226,3.8163,3.0887
4.6901,11.2243,9.4910,1.1058,-5.7401,0.0000,-0.0226,3.8239,3.0877
4.7000,11.4715,10.4065,1.0234,-5.7401,0.0000,-0.0226,3.8142,3.0661
4.7100,11.7626,14.7400,0.8696,-4.8856,0.0000,-0.0226,3.7729,3.0546
4.7202,12.5372,24.2615,0.8696,-4.8856,0.0000,-0.0226,3.7505,3.0587
4.7300,12.9986,28.5950,0.7982,-4.3362,0.0000,-0.0226,3.7672,3.0424
4.7400,13.4820,30.4871,0.7378,-3.6038,0.0000,-0.0226,3.7748,2.9901
4.7500,13.9764,32.1350,0.6829,-4.0311,0.0000,-0.0226,3.8012,2.9343
4.7600,13.9764,32.1350,0.6224,-4.7025,0.0000,-0.0226,3.8056,2.8518
4.7703,14.4653,31.3416,0.5675,-3.2986,0.0000,-0.0226,3.8675,2.7900
4.7800,14.9322,29.3884,0.5345,-1.1624,0.0000,-0.0226,3.9217,2.7198
4.7902,15.9045,33.5388,0.5236,1.0959,0.0000,-0.0226,4.0091,2.6411
4.8001,16.4099,35.3699,0.5290,3.0490,0.0000,-0.0226,4.0427,2.6182
4.8101,16.9482,38.9709,0.5565,4.3918,0.0000,-0.0226,4.0538,2.5537
4.8200,17.5085,41.4124,0.5950,5.1242,0.0000,-0.0226,4.0759,2.4869
4.8300,17.5085,41.4124,0.6499,8.0539,0.0000,-0.0226,4.0359,2.4036
4.8401,18.0743,42.8162,0.7488,12.4484,0.0000,-0.0226,4.0284,2.3246
4.8500,18.6181,39.1541,1.0893,21.6647,0.0000,-0.0226,3.9828,2.2670
4.8600,19.6563,32.6843,1.0893,21.6647,0.0000,-0.0226,3.8997,2.1497
4.8702,20.1232,29.0833,1.3420,26.0593,0.0000,-0.0226,3.8654,2.0896
4.8800,20.5572,25.2991,1.5947,24.5944,0.0000,-0.0226,3.7549,2.0048
4.8900,20.9472,20.5994,1.7430,18.9792,0.0000,-0.0226,3.6928,1.9308
4.9000,20.9472,20.5994,1.8639,17.7585,0.0000,-0.0226,3.5726,1.8341
4.9101,21.2933,14.3738,2.0452,20.1389,0.0000,-0.0226,3.4565,1.8266
4.9202,21.6229,12.0544,2.2704,24.6555,0.0000,-0.0226,3.3061,1.7842
4.9300,22.2821,12.9700,2.5450,29.3552,0.0000,-0.0226,3.2244,1.8115
4.9400,22.5952,11.0168,2.8472,32.1628,0.0000,-0.0226,3.1286,1.8288
4.9502,22.8973,10.2844,2.8472,32.1628,0.0000,-0.0226,3.0916,1.7959
4.9600,23.1720,7.2327,3.5338,36.6794,0.0000,-0.0226,3.0853,1.8202
4.9700,23.1720,7.2327,3.8744,33.3224,0.0000,-0.0226,3.0377,1.7499
4.9800,23.4246,6.9275,4.1490,26.1203,0.0000,-0.0226,2.9870,1.6778
4.9902,23.6499,4.6692,4.5445,19.8947,0.0000,-0.0226,2.8864,1.6005
5.0000,24.0728,4.6082,4.5445,19.8947,0.0000,-0.0226,2.9048,1.5551
5.0101,24.2816,3.2654,4.7093,20.1999,0.0000,-0.0226,2.8923,1.5839
5.0202,24.4683,0.9460,4.9126,27.0358,0.0000,-0.0226,2.9183,1.6531
5.0300,24.6276,0.0916,5.1763,33.1393,0.0000,-0.0226,2.9626,1.7046
5.0400,24.6276,0.0916,5.4949,37.7170,0.0000,-0.0226,3.0421,1.7312
5.0500,24.7869,-0.2747,5.7970,33.5056,0.0000,-0.0226,3.0644,1.6859
5.0600,24.9408,-0.3357,6.2200,19.7116,0.0000,-0.0226,3.0736,1.6093
5.0701,25.2209,-0.5188,6.2200,19.7116,0.0000,-0.0226,3.0586,1.5669
5.0801,25.3418,-0.9460,6.3353,15.8664,0.0000,-0.0226,3.0464,1.5889
5.0900,25.4461,-1.6785,6.3903,10.4953,0.0000,-0.0226,3.0235,1.5741
5.1001,25.5285,-4.1809,6.4177,9.2746,0.0000,-0.0226,2.9686,1.5784
5.1100,25.5285,-4.1809,6.4177,9.2746,0.0000,-0.0226,3.0000,1.6207
5.1201,25.5725,-5.6458,6.4727,12.6315,0.0000,-0.0226,3.0268,1.6786
5.1300,25.5999,-5.7678,6.5770,10.0681,0.0000,-0.0226,3.0989,1.7433
5.1400,25.4846,-17.0593,6.5770,10.0681,0.0000,-0.0226,3.0470,1.7804
5.1500,25.4846,-17.0593,6.5935,5.6125,0.0000,-0.0226,3.0253,1.7692
5.1600,24.9847,-31.3416,6.5935,3.4152,0.0000,-0.0226,2.9584,1.8896
5.1703,24.7045,-29.8767,6.5935,2.9269,0.0000,-0.0226,2.9171,1.9370
5.1801,24.7045,-29.8767,6.5605,0.8517,0.0000,-0.0226,2.9602,2.0510
5.1900,24.4519,-25.9705,6.5111,0.6686,0.0000,-0.0226,2.8678,2.0962
5.2001,24.2431,-19.6228,6.4177,1.7673,0.0000,-0.0226,2.9299,2.1955
5.2101,23.9849,-11.7493,6.4177,1.7673,0.0000,-0.0226,2.8642,2.2491
5.2200,23.8696,-12.6038,6.3848,0.9738,0.0000,-0.0226,2.8198,2.2599
5.2300,23.8696,-12.6038,6.3518,-0.0638,0.0000,-0.0226,2.7696,2.2965
5.2400,23.4082,-27.3132,6.2914,-3.6649,0.0000,-0.0226,2.6775,2.3124
5.2504,23.4082,-27.3132,6.1870,-4.3973,0.0000,-0.0226,2.6852,2.3109
5.2600,23.0346,-36.4685,6.0936,-3.4207,0.0000,-0.0226,2.6870,2.4125
5.2703,22.5952,-41.6565,5.9343,-2.6883,0.0000,-0.0226,2.6797,2.4786
5.2806,21.7108,-38.2385,5.9343,-2.6883,0.0000,-0.0226,2.7691,2.5758
5.2901,21.3482,-30.9143,5.8519,-1.7117,0.0000,-0.0226,2.7254,2.6401
5.3000,21.0845,-22.7356,5.7805,0.1804,0.0000,-0.0226,2.7276,2.6884
5.3100,20.8648,-21.0266,5.7256,3.6594,0.0000,-0.0226,2.6804,2.8114
5.3200,20.8648,-21.0266,5.6871,7.0773,0.0000,-0.0226,2.6520,2.8394
5.3300,20.6176,-24.6277,5.6652,9.9460,0.0000,-0.0226,2.5708,2.9030
5.3400,20.3265,-29.0222,5.6597,16.2936,0.0000,-0.0226,2.5396,2.9800
5.3500,19.6453,-35.3699,5.6597,16.2936,0.0000,-0.0226,2.5679,3.0364
5.3603,19.6453,-35.3699,5.6377,15.3781,0.0000,-0.0226,2.6190,3.0437
5.3701,18.8653,-40.5579,5.5883,16.1716,0.0000,-0.0226,2.6020,3.1256
5.3801,18.4039,-45.9900,5.5223,17.8195,0.0000,-0.0226,2.5704,3.2522
5.3900,18.4039,-45.9900,5.4344,19.8947,0.0000,-0.0226,2.5611,3.3734
5.4000,17.9150,-47.3938,5.3466,21.4816,0.0000,-0.0226,2.4683,3.5248
5.4100,17.4371,-46.4172,5.2861,30.9421,0.0000,-0.0226,2.4571,3.7167
5.4205,16.5033,-46.2952,5.2861,30.9421,0.0000,-0.0226,2.4396,3.8561
5.4300,16.0418,-45.3186,5.2861,30.9421,0.0000,-0.0226,2.4026,3.9206
5.4400,15.5804,-44.7083,5.3740,33.6276,0.0000,-0.0226,2.3633,4.0390
5.4500,15.5804,-44.7083,5.4399,35.0314,0.0000,-0.0226,2.3645,4.1663
5.4600,15.1080,-44.3420,5.4894,34.7873,0.0000,-0.0226,2.3381,4.2509
5.4701,14.6411,-42.7551,5.4894,34.7873,0.0000,-0.0226,2.3389,4.3511
5.4800,14.1961,-40.0085,5.2422,31.8576,0.0000,-0.0226,2.2956,4.3777
5.4900,13.3062,-40.9851,5.2422,31.8576,0.0000,-0.0226,2.2780,4.4221
5.5000,12.8558,-41.8396,4.9510,27.0969,0.0000,-0.0226,2.2568,4.4236
5.5100,12.8558,-41.8396,4.5995,25.0217,0.0000,-0.0226,2.2529,4.4400
5.5200,12.8558,-41.8396,4.2314,26.0593,0.0000,-0.0226,2.2069,4.4774
5.5302,12.0318,-36.1023,3.8854,30.5148,0.0000,-0.0226,2.2720,4.5480
5.5400,11.6638,-32.8064,3.6107,39.9753,0.0000,-0.0226,2.3309,4.6084
5.5500,11.3562,-26.7639,3.3086,58.0417,0.0000,-0.0226,2.4277,4.6885
5.5600,10.6915,-32.0129,3.3086,58.0417,0.0000,-0.0226,2.3754,4.7235
5.5700,10.6915,-32.0129,3.2317,63.9621,0.0000,-0.0226,2.4087,4.7551
5.5800,9.8345,-33.5388,3.1877,69.0280,0.0000,-0.0226,2.3770,4.8699
5.5900,9.4720,-33.2947,3.1383,70.9811,0.0000,-0.0226,2.3762,5.0000
5.6001,9.4720,-33.2947,2.9735,60.8493,0.0000,-0.0226,2.3286,5.0000
